Column1,欄1,Column3,Column4
來來超商,便利商店,22.618982,120.26902
統一超商,便利商店,22.619101,120.30868
全家便利商店,便利商店,22.619263,120.351834
萊爾富,便利商店,22.619318,120.373907
萊爾富,便利商店,22.619341,120.320479
來來超商,便利商店,22.619434,120.284989
全家便利商店,便利商店,22.619442,120.56272
全家便利商店,便利商店,22.619467,120.356098
全家便利商店,便利商店,22.619529,120.373949
統一超商,便利商店,22.61959,120.355814
統一超商,便利商店,22.619611,120.356209
統一超商,便利商店,22.619701,120.270493
全家便利商店,便利商店,22.619701,120.270493
萊爾富,便利商店,22.619701,120.270493
全家便利商店,便利商店,22.619725,120.31271
萊爾富,便利商店,22.61977,120.295716
全家便利商店,便利商店,22.619842,120.316465
萊爾富,便利商店,22.619857,120.566373
萊爾富,便利商店,22.619866,120.332019
萊爾富,便利商店,22.619872,120.296897
統一超商,便利商店,22.619872,120.30479
統一超商,便利商店,22.61987235,120.3740947
全家便利商店,便利商店,22.619983,120.318673
統一超商,便利商店,22.620143,120.303078
全家便利商店,便利商店,22.62023,120.334226
全家便利商店,便利商店,22.620251,120.295665
全家便利商店,便利商店,22.620275,120.302437
統一超商,便利商店,22.620275,120.310203
來來超商,便利商店,22.620299,120.354835
統一超商,便利商店,22.620335,120.295106
全家便利商店,便利商店,22.620445,120.354243
來來超商,便利商店,22.620452,120.292935
統一超商,便利商店,22.620511,120.327993
來來超商,便利商店,22.620621,120.356616
統一超商,便利商店,22.620745,120.306265
統一超商,便利商店,22.62075,120.294882
全家便利商店,便利商店,22.620773,120.308019
統一超商,便利商店,22.620835,120.310338
統一超商,便利商店,22.620872,120.299008
統一超商,便利商店,22.62088235,120.2953647
統一超商,便利商店,22.6209,120.328314
統一超商,便利商店,22.620913,120.321457
全家便利商店,便利商店,22.620979,120.31085
統一超商,便利商店,22.62108,120.360689
來來超商,便利商店,22.621297,120.279201
統一超商,便利商店,22.621312,120.282423
統一超商,便利商店,22.621426,120.273724
全家便利商店,便利商店,22.621426,120.273724
來來超商,便利商店,22.621548,120.317156
統一超商,便利商店,22.621687,120.291246
統一超商,便利商店,22.62170057,120.3121536
統一超商,便利商店,22.62170057,120.3121536
統一超商,便利商店,22.621711,120.302478
統一超商,便利商店,22.621766,120.328856
統一超商,便利商店,22.621814,120.274573
統一超商,便利商店,22.621836,120.286767
全家便利商店,便利商店,22.621958,120.291188
統一超商,便利商店,22.621978,120.317414
萊爾富,便利商店,22.621981,120.307535
全家便利商店,便利商店,22.622021,120.297167
全家便利商店,便利商店,22.622025,120.287303
統一超商,便利商店,22.622039,120.333639
統一超商,便利商店,22.622103,120.297418
萊爾富,便利商店,22.622139,120.271606
全家便利商店,便利商店,22.622161,120.286875
統一超商,便利商店,22.622162,120.303053
統一超商,便利商店,22.62218,120.286128
萊爾富,便利商店,22.622229,120.273274
統一超商,便利商店,22.622236,120.330345
來來超商,便利商店,22.622289,120.31458
統一超商,便利商店,22.622308,120.328901
萊爾富,便利商店,22.622308,120.328901
統一超商,便利商店,22.622322,120.308581
來來超商,便利商店,22.622389,120.372844
統一超商,便利商店,22.622399,120.376885
全家便利商店,便利商店,22.622399,120.376885
統一超商,便利商店,22.622465,120.375187
萊爾富,便利商店,22.622595,120.316373
統一超商,便利商店,22.622596,120.304354
全家便利商店,便利商店,22.622612,120.358011
全家便利商店,便利商店,22.622688,120.33158
統一超商,便利商店,22.622719,120.319496
統一超商,便利商店,22.622872,120.3211
全家便利商店,便利商店,22.623015,120.355985
統一超商,便利商店,22.623024,120.271925
全家便利商店,便利商店,22.623042,120.317559
統一超商,便利商店,22.62306,120.290961
萊爾富,便利商店,22.623083,120.301933
統一超商,便利商店,22.623132,120.296063
統一超商,便利商店,22.623183,120.301852
全家便利商店,便利商店,22.62329,120.283854
萊爾富,便利商店,22.62336,120.318577
統一超商,便利商店,22.623417,120.303732
統一超商,便利商店,22.623428,120.332394
全家便利商店,便利商店,22.623517,120.303688
全家便利商店,便利商店,22.623536,120.297964
全家便利商店,便利商店,22.623676,120.320436
統一超商,便利商店,22.623693,120.366361
統一超商,便利商店,22.62373,120.317521
統一超商,便利商店,22.623735,120.33317
全家便利商店,便利商店,22.623754,120.270491
統一超商,便利商店,22.623781,120.312441
統一超商,便利商店,22.623879,120.369613
全家便利商店,便利商店,22.623896,120.317215
萊爾富,便利商店,22.623896,120.317215
全家便利商店,便利商店,22.623902,120.320199
統一超商,便利商店,22.623904,120.369673
萊爾富,便利商店,22.624017,120.356994
統一超商,便利商店,22.624028,120.324495
統一超商,便利商店,22.624045,120.270693
全家便利商店,便利商店,22.624045,120.270693
統一超商,便利商店,22.624047,120.317678
統一超商,便利商店,22.624109,120.360384
全家便利商店,便利商店,22.624109,120.360384
統一超商,便利商店,22.624159,120.357238
來來超商,便利商店,22.624159,120.357238
全家便利商店,便利商店,22.624185,120.302035
來來超商,便利商店,22.62421,120.374033
全家便利商店,便利商店,22.624223,120.330133
全家便利商店,便利商店,22.624279,120.269354
統一超商,便利商店,22.624283,120.284394
來來超商,便利商店,22.624408,120.324589
統一超商,便利商店,22.624419,120.282451
全家便利商店,便利商店,22.624419,120.282451
統一超商,便利商店,22.624561,120.372343
統一超商,便利商店,22.624561,120.372343
統一超商,便利商店,22.624561,120.372343
統一超商,便利商店,22.624644,120.315744
統一超商,便利商店,22.624652,120.378007
來來超商,便利商店,22.624662,120.284182
統一超商,便利商店,22.624666,120.356801
統一超商,便利商店,22.624762,120.280847
統一超商,便利商店,22.624998,120.316432
統一超商,便利商店,22.625006,120.281295
全家便利商店,便利商店,22.625015,120.285307
統一超商,便利商店,22.625043,120.307501
統一超商,便利商店,22.625141,120.361787
統一超商,便利商店,22.625143,120.373733
統一超商,便利商店,22.625464,120.350197
全家便利商店,便利商店,22.625468,120.315279
統一超商,便利商店,22.625476,120.347472
全家便利商店,便利商店,22.625494,120.307542
統一超商,便利商店,22.62554235,120.3491247
全家便利商店,便利商店,22.62554235,120.3491247
統一超商,便利商店,22.6256,120.349508
統一超商,便利商店,22.625612,120.31474
統一超商,便利商店,22.625682,120.308047
統一超商,便利商店,22.62575,120.359556
全家便利商店,便利商店,22.625751,120.366809
來來超商,便利商店,22.625776,120.328809
來來超商,便利商店,22.625879,120.349157
統一超商,便利商店,22.625981,120.283306
統一超商,便利商店,22.626152,120.280453
全家便利商店,便利商店,22.626159,120.357254
統一超商,便利商店,22.626164,120.361913
統一超商,便利商店,22.626286,120.326823
統一超商,便利商店,22.626292,120.354399
統一超商,便利商店,22.626421,120.326507
統一超商,便利商店,22.626428,120.266007
統一超商,便利商店,22.626613,120.28529
統一超商,便利商店,22.626629,120.326987
來來超商,便利商店,22.626673,120.37368
全家便利商店,便利商店,22.626673,120.37368
全家便利商店,便利商店,22.626705,120.312393
統一超商,便利商店,22.62708744,120.3626094
全家便利商店,便利商店,22.62708744,120.3626094
萊爾富,便利商店,22.627142,120.296051
統一超商,便利商店,22.627178,120.310272
全家便利商店,便利商店,22.627184,120.319419
全家便利商店,便利商店,22.627189,120.310035
統一超商,便利商店,22.627232,120.296349
萊爾富,便利商店,22.62724235,120.3367747
統一超商,便利商店,22.627268,120.296459
來來超商,便利商店,22.627325,120.480157
全家便利商店,便利商店,22.627467,120.379349
統一超商,便利商店,22.62746705,120.294149
來來超商,便利商店,22.627471,120.282688
全家便利商店,便利商店,22.627471,120.282688
統一超商,便利商店,22.627488,120.320483
來來超商,便利商店,22.627501,120.327283
全家便利商店,便利商店,22.627501,120.327283
來來超商,便利商店,22.627629,120.381698
統一超商,便利商店,22.627687,120.366648
統一超商,便利商店,22.627687,120.366648
統一超商,便利商店,22.627752,120.315637
萊爾富,便利商店,22.627752,120.315637
統一超商,便利商店,22.627788,120.306011
統一超商,便利商店,22.627891,120.29738
統一超商,便利商店,22.627921,120.309989
統一超商,便利商店,22.62792235,120.3667347
統一超商,便利商店,22.627936,120.294539
統一超商,便利商店,22.628002,120.308147
來來超商,便利商店,22.628147,120.366561
統一超商,便利商店,22.628174,120.313707
全家便利商店,便利商店,22.628243,120.313671
統一超商,便利商店,22.628324,120.291979
統一超商,便利商店,22.628496,120.29196
統一超商,便利商店,22.628601,120.300936
統一超商,便利商店,22.628688,120.324494
全家便利商店,便利商店,22.628688,120.324494
來來超商,便利商店,22.628726,120.285973
來來超商,便利商店,22.628756,120.299849
全家便利商店,便利商店,22.628763,120.341692
來來超商,便利商店,22.628771,120.282283
統一超商,便利商店,22.628827,120.304308
統一超商,便利商店,22.628847,120.360302
全家便利商店,便利商店,22.628886,120.381323
全家便利商店,便利商店,22.628953,120.300528
萊爾富,便利商店,22.628956,120.354918
全家便利商店,便利商店,22.628971,120.302047
統一超商,便利商店,22.628992,120.370136
統一超商,便利商店,22.629097,120.349377
全家便利商店,便利商店,22.629123,120.294002
萊爾富,便利商店,22.629128,120.343939
統一超商,便利商店,22.629132,120.356996
統一超商,便利商店,22.629166,120.28352
全家便利商店,便利商店,22.629194,120.352745
統一超商,便利商店,22.629208,120.340236
全家便利商店,便利商店,22.629227,120.352584
萊爾富,便利商店,22.629234,120.344281
全家便利商店,便利商店,22.629266,120.308322
全家便利商店,便利商店,22.629442,120.298123
統一超商,便利商店,22.629465,120.308363
統一超商,便利商店,22.629532,120.313707
來來超商,便利商店,22.629582,120.324222
萊爾富,便利商店,22.629686,120.329459
統一超商,便利商店,22.629812,120.297976
萊爾富,便利商店,22.629849,120.329535
萊爾富,便利商店,22.629849,120.329535
全家便利商店,便利商店,22.629935,120.307939
統一超商,便利商店,22.630021,120.33298
來來超商,便利商店,22.630043,120.310433
萊爾富,便利商店,22.630043,120.310433
萊爾富,便利商店,22.63005235,120.3718947
統一超商,便利商店,22.630084,120.331453
萊爾富,便利商店,22.630102,120.327725
統一超商,便利商店,22.630118,120.304853
統一超商,便利商店,22.630133,120.287525
全家便利商店,便利商店,22.63015,120.304443
全家便利商店,便利商店,22.63021,120.331883
統一超商,便利商店,22.630224,120.312941
統一超商,便利商店,22.630236,120.304836
萊爾富,便利商店,22.630236,120.304836
統一超商,便利商店,22.630254,120.304285
全家便利商店,便利商店,22.630262,120.295352
統一超商,便利商店,22.630264,120.330906
統一超商,便利商店,22.630368,120.339065
統一超商,便利商店,22.630467,120.311398
全家便利商店,便利商店,22.630467,120.311398
全家便利商店,便利商店,22.630492,120.294977
統一超商,便利商店,22.630603,120.308861
來來超商,便利商店,22.630635,120.330636
萊爾富,便利商店,22.630698,120.368059
全家便利商店,便利商店,22.630702,120.315188
來來超商,便利商店,22.63071,120.296585
統一超商,便利商店,22.630752,120.297964
統一超商,便利商店,22.630756,120.315491
全家便利商店,便利商店,22.630799,120.294852
統一超商,便利商店,22.630847,120.281104
統一超商,便利商店,22.630847,120.281104
全家便利商店,便利商店,22.630892,120.281173
全家便利商店,便利商店,22.630933,120.327825
全家便利商店,便利商店,22.631054,120.339608
